class,order,family,genus,species,scientificName,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,elevation,eventDate,month,year,speciesKey,recordedBy,oso_2024,code,label_fr,label_en,vernacularName_fr,in_ep,ep_names,ep_types,ep_types_abr,ep_uicn_categories,cd_sig
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",45.03558,6.20726,25.0,2399.0,2018-06-22,6.0,2018,5227679.0,PARC NATIONAL DES ECRINS Observateur non mentionné,16,16.0,Forêt de feuillus,Hardwood forest,Lagopède alpin,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N644
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.81248,6.13123,25.0,2000.0,2018-11-12,11.0,2018,2473682.0,FOUGERAY Daniel,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E094N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.62125,6.4991,25.0,2040.0,2018-12-07,12.0,2018,2473682.0,DUBOIS Cécile,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N639
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.98496,6.39483,25.0,2500.0,2019-01-18,1.0,2019,5227679.0,BERGEON Jean-Pierre,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N643
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.84808,6.44989,25.0,2155.0,2018-12-05,12.0,2018,5227679.0,ALBERT Christophe;DUPUIS Etienne,17,17.0,Forêt de conifères,Softwood forest,Lagopède alpin,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N642
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.75616,6.50749,25.0,2120.0,2019-02-06,2.0,2019,2473682.0,MAILLET Thierry,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.81248,6.13123,25.0,1760.0,2018-11-12,11.0,2018,2473682.0,FOUGERAY Daniel,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E094N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.81248,6.13123,25.0,1880.0,2018-11-12,11.0,2018,2473682.0,FOUGERAY Daniel,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E094N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.75616,6.50749,25.0,1840.0,2016-01-08,1.0,2016,2473682.0,IMBERDIS Ludovic,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N641
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.71317,6.44162,25.0,2162.0,2019-01-19,1.0,2019,2474055.0,TELMON Jean-Philippe,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E097N640
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.71119,6.50469,25.0,2728.0,2018-10-26,10.0,2018,2474055.0,TELMON Jean-Philippe,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.70917,6.56775,25.0,2158.0,2018-11-01,11.0,2018,2473682.0,BOUCHE Michel,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E098N640
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.80506,6.38396,25.0,2147.0,2018-11-16,11.0,2018,2474055.0,ALBERT Christophe;TELMON Jean-Philippe,19,19.0,Landes ligneuses / broussailles,Woody moorlands,Perdrix bartavelle,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N641
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.71317,6.44162,25.0,2133.0,2018-10-12,10.0,2018,2474055.0,TELMON Jean-Philippe,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E097N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71119,6.50469,25.0,2057.0,2018-10-25,10.0,2018,2473682.0,TELMON Jean-Philippe;DUPUIS Etienne,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.71119,6.50469,25.0,2660.0,2019-02-10,2.0,2019,5227679.0,LOMBARD Jean-françois;BOUCHE Michel,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.70917,6.56775,25.0,2232.0,2018-11-29,11.0,2018,2473682.0,TELMON Jean-Philippe;DELENATTE Blandine,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E098N640
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.71889,6.2524,25.0,2211.0,2018-11-14,11.0,2018,2474055.0,PAPET Rodolphe,17,17.0,Forêt de conifères,Softwood forest,Perdrix bartavelle,False,,,,,10kmL93E095N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.80311,6.44713,25.0,2260.0,2018-11-29,11.0,2018,2473682.0,MAILLET Thierry,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.80311,6.44713,25.0,2284.0,2018-12-10,12.0,2018,2473682.0,TELMON Jean-Philippe,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.75814,6.44438,25.0,2040.0,2018-10-24,10.0,2018,2473682.0,SAGOT Clotilde,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N641
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.80311,6.44713,25.0,2280.0,2019-01-16,1.0,2019,5227679.0,TELMON Jean-Philippe;DUPUIS Etienne,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N641
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",45.02798,6.46099,25.0,2160.0,2018-11-06,11.0,2018,2474055.0,PAULET Nils,2,2.0,Zone urbaine diffuse,Diffuse built-up area,Perdrix bartavelle,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N644
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.62894,6.24721,25.0,2343.0,2019-01-21,1.0,2019,5227679.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N639
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.93605,6.51875,25.0,2560.0,2018-12-17,12.0,2018,5227679.0,BERGEON Jean-Pierre,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,False,,,,,10kmL93E097N643
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.80311,6.44713,25.0,2415.0,2018-12-03,12.0,2018,2474055.0,TELMON Jean-Philippe,18,18.0,Prairies naturelles,Natural grasslands and pastures,Perdrix bartavelle,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.75616,6.50749,25.0,2362.0,2019-01-15,1.0,2019,2473682.0,TELMON Jean-Philippe;DUPUIS Etienne,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N641
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",45.03186,6.33413,25.0,2941.0,2018-09-13,9.0,2018,5227679.0,PARC NATIONAL DES ECRINS Observateur non mentionné,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N644
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",45.02599,6.52441,25.0,2808.0,2018-07-21,7.0,2018,5227679.0,VANNARD Eric,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Vallée De La Clarée Et Vallée Étroite,Site classé selon la loi de 1930,sc,,10kmL93E097N644
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",45.07492,6.40029,25.0,2640.0,2019-01-16,1.0,2019,5227679.0,COURSIER Cyril,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Lagopède alpin,False,,,,,10kmL93E096N644
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.80311,6.44713,25.0,2200.0,2019-01-18,1.0,2019,2473682.0,MAILLET Thierry,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.80311,6.44713,25.0,2258.0,2018-12-03,12.0,2018,2473682.0,TELMON Jean-Philippe,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.80311,6.44713,25.0,2260.0,2019-01-18,1.0,2019,2473682.0,MAILLET Thierry,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N641
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.98301,6.45821,25.0,2140.0,2018-12-14,12.0,2018,2473682.0,COURSIER Cyril,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E097N643
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.98301,6.45821,25.0,2100.0,2018-10-15,10.0,2018,2473682.0,PAULET Nils,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E097N643
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.93605,6.51875,25.0,1860.0,2018-11-09,11.0,2018,2473682.0,BERGEON Jean-Pierre,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,False,,,,,10kmL93E097N643
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.98496,6.39483,25.0,2320.0,2019-03-28,3.0,2019,5227679.0,BARBE Fanny,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N643
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.70917,6.56775,25.0,2360.0,2019-02-15,2.0,2019,2473682.0,COULON Mireille;BOUCHE Michel,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E098N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.62516,6.37316,25.0,2044.0,2019-05-02,5.0,2019,2473682.0,NANS Denis,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N639
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.81068,6.19442,25.0,1980.0,2018-10-19,10.0,2018,2473682.0,JORDANA Régis,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N641
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.97899,6.58494,25.0,2800.0,2019-03-24,3.0,2019,5227679.0,COURSIER Cyril,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,False,,,,,10kmL93E098N643
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.76199,6.31813,25.0,2149.0,2019-03-01,3.0,2019,5227679.0,CORAIL Marc,17,17.0,Forêt de conifères,Softwood forest,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N641
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",45.07492,6.40029,25.0,2626.0,2019-03-02,3.0,2019,5227679.0,COURSIER Cyril,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Lagopède alpin,False,,,,,10kmL93E096N644
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",45.02798,6.46099,25.0,2900.0,2019-02-20,2.0,2019,5227679.0,COURSIER Cyril,2,2.0,Zone urbaine diffuse,Diffuse built-up area,Lagopède alpin,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N644
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.72072,6.18931,25.0,2500.0,2019-03-31,3.0,2019,5227679.0,BOUVIER Martial,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E095N640
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.58019,6.37047,25.0,1940.0,2019-04-11,4.0,2019,2474055.0,NANS Denis;BOUCHE Michel,16,16.0,Forêt de feuillus,Hardwood forest,Perdrix bartavelle,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N639
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,2260.0,2019-02-09,2.0,2019,2473682.0,PAPET Rodolphe,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,2220.0,2019-01-11,1.0,2019,2473682.0,PAPET Rodolphe,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.97899,6.58494,25.0,2440.0,2019-03-24,3.0,2019,5227679.0,COURSIER Cyril,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,False,,,,,10kmL93E098N643
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.85382,6.26021,25.0,1885.0,2019-04-09,4.0,2019,2473682.0,FOUGERAY Daniel,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Tétras lyre,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E095N642
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.84808,6.44989,25.0,2160.0,2019-04-15,4.0,2019,2473682.0,ALBERT Christophe,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N642
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",45.02599,6.52441,25.0,2700.0,2019-04-09,4.0,2019,5227679.0,COURSIER Cyril,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Vallée De La Clarée Et Vallée Étroite,Site classé selon la loi de 1930,sc,,10kmL93E097N644
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,2320.0,2019-01-05,1.0,2019,2473682.0,PAPET Rodolphe,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.93998,6.39211,25.0,2160.0,2019-04-19,4.0,2019,5227679.0,DUPUIS Etienne,20,20.0,Surfaces minérales naturelles,Natural mineral surfaces,Lagopède alpin,True,Ecrins; Massif Du Pelvoux,"Parc national, zone cœur; Site classé selon la loi de 1930",pn; sc,II,10kmL93E096N643
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.70917,6.56775,25.0,2480.0,2019-02-15,2.0,2019,5227679.0,COULON Mireille;BOUCHE Michel,17,17.0,Forêt de conifères,Softwood forest,Lagopède alpin,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E098N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.62707,6.31018,25.0,1860.0,2019-05-07,5.0,2019,2473682.0,COULON Mireille,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N639
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",45.02599,6.52441,25.0,2720.0,2019-04-09,4.0,2019,5227679.0,COURSIER Cyril,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Vallée De La Clarée Et Vallée Étroite,Site classé selon la loi de 1930,sc,,10kmL93E097N644
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.70917,6.56775,25.0,2227.0,2019-03-18,3.0,2019,2473682.0,TELMON Jean-Philippe,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E098N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.80113,6.5103,25.0,2080.0,2019-04-18,4.0,2019,2473682.0,MAILLET Thierry,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N641
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.67014,6.37585,25.0,2360.0,2019-05-03,5.0,2019,5227679.0,CORAIL Marc,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,2240.0,2019-01-10,1.0,2019,2473682.0,PAPET Rodolphe,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,2200.0,2019-05-10,5.0,2019,2473682.0,NOBILI Vincent,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",45.02994,6.39756,25.0,2180.0,2019-03-25,3.0,2019,5227679.0,BERGEON Jean-Pierre,19,19.0,Landes ligneuses / broussailles,Woody moorlands,Lagopède alpin,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N644
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,2101.0,2019-04-29,4.0,2019,2473682.0,EVIN Emmanuel,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E096N640
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.98496,6.39483,25.0,2240.0,2019-04-01,4.0,2019,5227679.0,IMBERDIS Ludovic,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N643
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.98301,6.45821,25.0,2200.0,2019-02-09,2.0,2019,2473682.0,COURSIER Cyril,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E097N643
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.71317,6.44162,25.0,2772.0,2019-02-22,2.0,2019,5227679.0,CHEVALIER Robert;TELMON Jean-Philippe,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E097N640
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.48832,6.42792,25.0,1920.0,2019-01-11,1.0,2019,2473682.0,LOMBARD Jean-françois;DUBOIS Cécile,17,17.0,Forêt de conifères,Softwood forest,Tétras lyre,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N638
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.98301,6.45821,25.0,2140.0,2019-03-05,3.0,2019,2473682.0,COURSIER Cyril,18,18.0,Prairies naturelles,Natural grasslands and pastures,Tétras lyre,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E097N643
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",44.67391,6.2498,25.0,1473.0,2019-02-24,2.0,2019,2474055.0,CORAIL Marc,13,13.0,Prairies,Grasslands,Perdrix bartavelle,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E095N640
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",45.02798,6.46099,25.0,2240.0,2019-03-28,3.0,2019,2474055.0,COURSIER Cyril,2,2.0,Zone urbaine diffuse,Diffuse built-up area,Perdrix bartavelle,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N644
Aves,Galliformes,Phasianidae,Alectoris,Alectoris graeca,"Alectoris graeca (Meisner, 1804)",45.02798,6.46099,25.0,2040.0,2019-04-25,4.0,2019,2474055.0,BARBE Fanny;BONET Richard,2,2.0,Zone urbaine diffuse,Diffuse built-up area,Perdrix bartavelle,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N644
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.84808,6.44989,25.0,2474.0,2019-02-19,2.0,2019,5227679.0,ALBERT Christophe,17,17.0,Forêt de conifères,Softwood forest,Lagopède alpin,True,Ecrins [Aire D'Adhésion],"Parc national, aire d'adhésion",pn,V,10kmL93E097N642
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta,"Lagopus muta helvetica (Thienemann, 1829)",44.85003,6.38667,25.0,3040.0,2019-04-13,4.0,2019,5227679.0,TELMON Jean-Philippe;DUPUIS Etienne,18,18.0,Prairies naturelles,Natural grasslands and pastures,Lagopède alpin,True,Ecrins,"Parc national, zone cœur",pn,II,10kmL93E096N642
