class,order,family,genus,species,scientificName,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,elevation,eventDate,month,year,speciesKey,recordedBy,geometry,oso_2024,code,label_fr,label_en
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67391,6.2498,25.0,3.0,2013-06-02,6.0,2013,2473682.0,CORAIL Marc,POINT (6.2498 44.67391),13,13,Prairies,Grasslands
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.68272,5.93459,25.0,3.0,2000-05-20,5.0,2000,2473682.0,CORAIL Marc,POINT (5.93459 44.68272),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.62707,6.31018,25.0,3.0,2012-04-20,4.0,2012,2473682.0,CORAIL Marc,POINT (6.31018 44.62707),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71889,6.2524,25.0,3.0,2010-05-25,5.0,2010,2473682.0,CORAIL Marc,POINT (6.2524 44.71889),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.63433,6.05824,250.0,3.0,2010-05-08,5.0,2010,2473682.0,CORAIL Marc,POINT (6.05824 44.63433),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71119,6.50469,25.0,3.0,2004-05-26,5.0,2004,2473682.0,CORAIL Marc,POINT (6.50469 44.71119),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.62894,6.24721,25.0,3.0,2011-04-05,4.0,2011,2473682.0,CORAIL Marc,POINT (6.24721 44.62894),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.72252,6.12622,25.0,1934.0,2012-12-12,12.0,2012,2473682.0,CORAIL Marc,POINT (6.12622 44.72252),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.59276,5.92991,25.0,3.0,2007-09-25,9.0,2007,2473682.0,CORAIL Marc,POINT (5.92991 44.59276),16,16,Forêt de feuillus,Hardwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.58935,6.0558,25.0,1861.0,2001-03-20,3.0,2001,2473682.0,CORAIL Marc,POINT (6.0558 44.58935),16,16,Forêt de feuillus,Hardwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.69856,6.88299,250.0,3.0,1990-05-28,5.0,1990,2473682.0,CORAIL Marc,POINT (6.88299 44.69856),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.62894,6.24721,25.0,2020.0,2012-09-30,9.0,2012,2473682.0,CORAIL Marc,POINT (6.24721 44.62894),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71889,6.2524,25.0,3.0,2006-02-09,2.0,2006,2473682.0,CORAIL Marc,POINT (6.2524 44.71889),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71889,6.2524,25.0,3.0,1995-07-07,7.0,1995,2473682.0,CORAIL Marc,POINT (6.2524 44.71889),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.72072,6.18931,25.0,1975.0,2011-04-08,4.0,2011,2473682.0,CORAIL Marc,POINT (6.18931 44.72072),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.62707,6.31018,25.0,2.0,1994-03-20,3.0,1994,2473682.0,CORAIL Marc,POINT (6.31018 44.62707),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71889,6.2524,25.0,1767.0,1999-03-01,3.0,1999,2473682.0,CORAIL Marc,POINT (6.2524 44.71889),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.4781,6.74196,250.0,3.0,2006-04-26,4.0,2006,2473682.0,CORAIL Marc,POINT (6.74196 44.4781),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,2014.0,2014-10-23,10.0,2014,2473682.0,CORAIL Marc,POINT (6.31283 44.67204),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71889,6.2524,25.0,1850.0,1993-11-28,11.0,1993,2473682.0,CORAIL Marc,POINT (6.2524 44.71889),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.62894,6.24721,25.0,2043.0,2014-01-12,1.0,2014,2473682.0,CORAIL Marc,POINT (6.24721 44.62894),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71889,6.2524,25.0,1579.0,1999-11-09,11.0,1999,2473682.0,CORAIL Marc,POINT (6.2524 44.71889),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.72072,6.18931,25.0,2131.0,1999-03-14,3.0,1999,2473682.0,CORAIL Marc,POINT (6.18931 44.72072),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.72072,6.18931,25.0,3.0,2010-05-13,5.0,2010,2473682.0,CORAIL Marc,POINT (6.18931 44.72072),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67575,6.18676,25.0,2.0,2001-05-20,5.0,2001,2473682.0,CORAIL Marc,POINT (6.18676 44.67575),16,16,Forêt de feuillus,Hardwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71889,6.2524,25.0,3.0,1997-06-11,6.0,1997,2473682.0,CORAIL Marc,POINT (6.2524 44.71889),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71889,6.2524,25.0,2069.0,2012-10-16,10.0,2012,2473682.0,CORAIL Marc,POINT (6.2524 44.71889),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.77269,5.93929,25.0,2.0,1997-04-28,4.0,1997,2473682.0,CORAIL Marc,POINT (5.93929 44.77269),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.63774,5.93225,25.0,3.0,2002-04-28,4.0,2002,2473682.0,CORAIL Marc,POINT (5.93225 44.63774),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.62894,6.24721,25.0,1679.0,2014-03-11,3.0,2014,2473682.0,CORAIL Marc,POINT (6.24721 44.62894),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,2085.0,2010-01-29,1.0,2010,2473682.0,CORAIL Marc,POINT (6.31283 44.67204),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,2173.0,2000-03-05,3.0,2000,2473682.0,CORAIL Marc,POINT (6.31283 44.67204),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.81068,6.19442,25.0,30.0,2005-04-28,4.0,2005,2473682.0,CORAIL Marc,POINT (6.19442 44.81068),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,3.0,2013-06-13,6.0,2013,2473682.0,CORAIL Marc,POINT (6.31283 44.67204),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71889,6.2524,25.0,6.0,2012-05-07,5.0,2012,2473682.0,CORAIL Marc,POINT (6.2524 44.71889),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.62894,6.24721,25.0,1901.0,2014-10-14,10.0,2014,2473682.0,CORAIL Marc,POINT (6.24721 44.62894),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.62894,6.24721,25.0,3.0,2011-06-18,6.0,2011,2473682.0,CORAIL Marc,POINT (6.24721 44.62894),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,2117.0,1994-01-18,1.0,1994,2473682.0,CORAIL Marc,POINT (6.31283 44.67204),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.72252,6.12622,25.0,3.0,2011-03-08,3.0,2011,2473682.0,CORAIL Marc,POINT (6.12622 44.72252),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67575,6.18676,25.0,1852.0,2010-10-25,10.0,2010,2473682.0,CORAIL Marc,POINT (6.18676 44.67575),16,16,Forêt de feuillus,Hardwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71889,6.2524,25.0,1745.0,2014-10-21,10.0,2014,2473682.0,CORAIL Marc,POINT (6.2524 44.71889),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.80113,6.5103,25.0,3.0,1998-05-23,5.0,1998,2473682.0,CORAIL Marc,POINT (6.5103 44.80113),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.5028,5.92524,250.0,3.0,2005-05-21,5.0,2005,2473682.0,CORAIL Marc,POINT (5.92524 44.5028),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71889,6.2524,25.0,2.0,1997-08-22,8.0,1997,2473682.0,CORAIL Marc,POINT (6.2524 44.71889),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.63433,6.05824,250.0,1881.0,2014-11-14,11.0,2014,2473682.0,CORAIL Marc,POINT (6.05824 44.63433),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67391,6.2498,25.0,6.0,2013-06-02,6.0,2013,2473682.0,CORAIL Marc,POINT (6.2498 44.67391),13,13,Prairies,Grasslands
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.62894,6.24721,25.0,1663.0,2010-02-21,2.0,2010,2473682.0,CORAIL Marc,POINT (6.24721 44.62894),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71889,6.2524,25.0,2089.0,2010-04-09,4.0,2010,2473682.0,CORAIL Marc,POINT (6.2524 44.71889),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.80113,6.5103,25.0,3.0,1998-05-23,5.0,1998,2473682.0,CORAIL Marc,POINT (6.5103 44.80113),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67575,6.18676,25.0,3.0,2010-05-13,5.0,2010,2473682.0,CORAIL Marc,POINT (6.18676 44.67575),16,16,Forêt de feuillus,Hardwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.63433,6.05824,250.0,3.0,2004-02-29,2.0,2004,2473682.0,CORAIL Marc,POINT (6.05824 44.63433),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67575,6.18676,25.0,3.0,2014-05-17,5.0,2014,2473682.0,CORAIL Marc,POINT (6.18676 44.67575),16,16,Forêt de feuillus,Hardwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.62894,6.24721,25.0,2166.0,2006-12-21,12.0,2006,2473682.0,CORAIL Marc,POINT (6.24721 44.62894),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.78397,7.01547,25.0,3.0,2002-03-28,3.0,2002,2473682.0,CORAIL Marc,POINT (7.01547 44.78397),19,19,Landes ligneuses / broussailles,Woody moorlands
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71889,6.2524,25.0,3.0,1999-05-17,5.0,1999,2473682.0,CORAIL Marc,POINT (6.2524 44.71889),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.85746,6.13374,25.0,3.0,1991-04-28,4.0,1991,2473682.0,CORAIL Marc,POINT (6.13374 44.85746),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.5028,5.92524,250.0,3.0,1997-05-06,5.0,1997,2473682.0,CORAIL Marc,POINT (5.92524 44.5028),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67014,6.37585,25.0,3.0,1999-07-27,7.0,1999,2473682.0,CORAIL Marc,POINT (6.37585 44.67014),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,1882.0,2009-09-30,9.0,2009,2473682.0,CORAIL Marc,POINT (6.31283 44.67204),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.81068,6.19442,25.0,3.0,1999-05-14,5.0,1999,2473682.0,CORAIL Marc,POINT (6.19442 44.81068),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.5028,5.92524,250.0,3.0,2005-05-21,5.0,2005,2473682.0,CORAIL Marc,POINT (5.92524 44.5028),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71889,6.2524,25.0,1776.0,1999-01-02,1.0,1999,2473682.0,CORAIL Marc,POINT (6.2524 44.71889),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67391,6.2498,25.0,1890.0,2002-01-24,1.0,2002,2473682.0,CORAIL Marc,POINT (6.2498 44.67391),13,13,Prairies,Grasslands
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71889,6.2524,25.0,2.0,1999-05-17,5.0,1999,2473682.0,CORAIL Marc,POINT (6.2524 44.71889),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71702,6.31548,25.0,2098.0,2000-10-08,10.0,2000,2473682.0,CORAIL Marc,POINT (6.31548 44.71702),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.78624,6.95234,250.0,3.0,1990-05-30,5.0,1990,2473682.0,CORAIL Marc,POINT (6.95234 44.78624),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.72602,6.00004,25.0,1623.0,2012-01-17,1.0,2012,2473682.0,CORAIL Marc,POINT (6.00004 44.72602),13,13,Prairies,Grasslands
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.72072,6.18931,25.0,1977.0,2011-04-08,4.0,2011,2473682.0,CORAIL Marc,POINT (6.18931 44.72072),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.76927,6.06558,25.0,3.0,2004-06-27,6.0,2004,2473682.0,CORAIL Marc,POINT (6.06558 44.76927),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71889,6.2524,25.0,2112.0,2006-11-14,11.0,2006,2473682.0,CORAIL Marc,POINT (6.2524 44.71889),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.70917,6.56775,25.0,3.0,1996-05-20,5.0,1996,2473682.0,CORAIL Marc,POINT (6.56775 44.70917),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71889,6.2524,25.0,2092.0,2006-11-10,11.0,2006,2473682.0,CORAIL Marc,POINT (6.2524 44.71889),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67391,6.2498,25.0,3.0,2014-05-25,5.0,2014,2473682.0,CORAIL Marc,POINT (6.2498 44.67391),13,13,Prairies,Grasslands
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71889,6.2524,25.0,1873.0,2015-01-04,1.0,2015,2473682.0,CORAIL Marc,POINT (6.2524 44.71889),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71889,6.2524,25.0,1876.0,2003-02-18,2.0,2003,2473682.0,CORAIL Marc,POINT (6.2524 44.71889),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67391,6.2498,25.0,1999.0,2011-12-22,12.0,2011,2473682.0,CORAIL Marc,POINT (6.2498 44.67391),13,13,Prairies,Grasslands
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.75616,6.50749,25.0,3.0,2004-05-26,5.0,2004,2473682.0,CORAIL Marc,POINT (6.50749 44.75616),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.72072,6.18931,25.0,6.0,2010-05-13,5.0,2010,2473682.0,CORAIL Marc,POINT (6.18931 44.72072),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.76199,6.31813,25.0,1803.0,2000-04-06,4.0,2000,2473682.0,CORAIL Marc,POINT (6.31813 44.76199),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.72072,6.18931,25.0,2038.0,2012-01-26,1.0,2012,2473682.0,CORAIL Marc,POINT (6.18931 44.72072),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.68103,5.99764,25.0,3.0,2012-05-10,5.0,2012,2473682.0,CORAIL Marc,POINT (5.99764 44.68103),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,3.0,2012-04-05,4.0,2012,2473682.0,CORAIL Marc,POINT (6.31283 44.67204),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.72072,6.18931,25.0,3.0,2013-04-01,4.0,2013,2473682.0,CORAIL Marc,POINT (6.18931 44.72072),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.7675,6.12873,25.0,7.0,2010-08-12,8.0,2010,2473682.0,CORAIL Marc,POINT (6.12873 44.7675),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71889,6.2524,25.0,1959.0,2015-01-04,1.0,2015,2473682.0,CORAIL Marc,POINT (6.2524 44.71889),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,3.0,2010-05-12,5.0,2010,2473682.0,CORAIL Marc,POINT (6.31283 44.67204),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71889,6.2524,25.0,1862.0,1996-12-25,12.0,1996,2473682.0,CORAIL Marc,POINT (6.2524 44.71889),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.62894,6.24721,25.0,1822.0,2013-02-12,2.0,2013,2473682.0,CORAIL Marc,POINT (6.24721 44.62894),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.81068,6.19442,25.0,3.0,2002-05-01,5.0,2002,2473682.0,CORAIL Marc,POINT (6.19442 44.81068),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.72072,6.18931,25.0,3.0,2011-06-08,6.0,2011,2473682.0,CORAIL Marc,POINT (6.18931 44.72072),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.72072,6.18931,25.0,2.0,1995-08-10,8.0,1995,2473682.0,CORAIL Marc,POINT (6.18931 44.72072),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.68103,5.99764,25.0,3.0,1997-04-29,4.0,1997,2473682.0,CORAIL Marc,POINT (5.99764 44.68103),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",43.89579,6.64149,25.0,1838.0,2018-05-11,5.0,2018,2473682.0,BELLEAU Eric,POINT (6.64149 43.89579),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.71889,6.2524,25.0,2059.0,2018-05-11,5.0,2018,2473682.0,CORAIL Marc,POINT (6.2524 44.71889),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67931,6.06069,25.0,1815.0,2018-05-11,5.0,2018,2473682.0,CLAMENS Alex,POINT (6.06069 44.67931),16,16,Forêt de feuillus,Hardwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67575,6.18676,25.0,1982.0,2018-03-21,3.0,2018,2473682.0,CORAIL Marc,POINT (6.18676 44.67575),16,16,Forêt de feuillus,Hardwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.72252,6.12622,25.0,2017.0,2018-08-21,8.0,2018,2473682.0,CLAMENS Alex,POINT (6.12622 44.72252),18,18,Prairies naturelles,Natural grasslands and pastures
